latitude,longitude
51.0457161,5.186296082
51.0457161,5.186296082
51.0456022,3.7183984
51.0456022,3.7183984
51.04558,3.4088501
51.045322,3.7127564
51.045322,3.7127564
51.04531035,3.730887948
51.0452798,3.753830966
51.0452406,3.7143502
51.0448351,4.3699364
51.0448351,4.3699364
51.0447996,4.371674828
51.0446803,3.7190525
51.0446033,4.6980648
51.0446033,4.6980648
51.0446033,4.6980648
51.04458115,3.719192212
51.0444815,4.468182617
51.0443559,5.087303702
51.04434515,5.583580855
51.04433625,5.303455982
51.0442349,3.7504953
51.0441566,3.591120825
51.0440766,5.584040034
51.0440752,4.2691801
51.0440471,3.7262801
51.0438905,5.315611962
51.0438905,5.315611962
51.0438718,3.7136651
51.0438718,3.7136651
51.0438718,3.7136651
51.0438152,4.366805
51.0438152,4.366805
51.043774,3.2397153
51.04365165,3.639359878
51.04365165,3.639359878
51.04354625,3.715517092
51.0433989,4.929855896
51.0432555,4.3239399
51.0432555,4.3239399
51.0432102,5.3581183
51.0431907,4.3245862
51.04318625,3.4104479
51.042847,5.2309199
51.04281725,5.285378042
51.0427746,4.4762507
51.0426744,5.1716647
51.0426512,4.505988987
51.0425457,3.3935145
51.0424724,4.3259947
51.0424724,4.3259947
51.0422789,4.53102842
51.0422537,3.601617402
51.0422338,3.7516065
51.0422338,3.7516065
51.0421389,3.980669315
51.04203935,3.910081996
51.04161455,3.758132855
51.041614,3.7147053
51.0414328,3.7287623
51.0414294,3.9182282
51.04140585,3.774876737
51.04136515,4.475661152
51.0412349,4.461868197
51.04117055,4.469565871
51.0411527,3.7200249
51.0410893,3.916367399
51.041063,3.397090571
51.0409533,5.550641644
51.0409488,3.9182297
51.0409279,3.5930722
51.0409279,3.5930722
51.04087265,3.915244247
51.0408143,3.730748196
51.0408081,4.4810712
51.04062445,3.445390818
51.0405844,4.2604879
51.0405515,3.752551807
51.04036995,4.356765455
51.04023995,5.325278125
51.0401812,3.3943939
51.0401116,4.474241256
51.04008105,5.096852852
51.0399061,3.7304831
51.039887,3.6194908
51.03982,3.9473242
51.03966875,3.718555868
51.0396604,3.6980812
51.0396536,4.4447606
51.0396465,3.7257693
51.03960105,3.699569203
51.0395935,5.1717378
51.0395697,3.597817661
51.0395123,4.098357775
51.03940065,3.628284944
51.0392292,4.6208153
51.0391976,4.6197395
51.039038,4.6492381
51.0390024,5.550518443
51.0390024,5.550518443
51.0390024,5.550518443
51.0389649,4.4601379
51.0389356,3.6174416
51.03875945,5.544935732
51.0387089,5.2972545
51.0385154,3.604084612
51.03851435,5.53209346
51.0383444,4.3651248
51.0382607,3.7258146
51.0382531,3.7044518
51.0382531,3.7044518
51.0382531,3.7044518
51.0381469,3.7683288
51.0381308,3.718495862
51.0381308,3.718495862
51.0381308,3.718495862
51.0381308,3.718495862
51.0381308,3.718495862
51.03801125,4.589190798
51.03797505,3.72424372
51.0379392,3.3969265
51.03773435,5.535618488
51.03773435,5.535618488
51.03773435,5.535618488
51.03773435,5.535618488
51.0375791,3.735663134
51.0374338,5.708849792
51.0374011,3.7416543
51.03732195,5.545968319
51.0371911,4.4789328
51.03715885,3.707759624
51.03715885,3.707759624
51.03715885,3.707759624
51.03715885,3.707759624
51.03715885,3.707759624
51.03715025,3.725203067
51.0371037,3.6188131
51.0371037,3.6188131
51.03709535,4.486386882
51.03709535,4.486386882
51.03705695,5.280791459
51.0369837,3.738749
51.0369113,3.7096255
51.0368511,4.4706046
51.0368047,5.528223
51.0367972,3.7361772
51.0367972,3.7361772
51.0367911,3.759438171
51.0366309,3.7124945
51.0365032,3.7285889
51.03650065,3.729056795
51.0363604,3.9174495
51.0362164,4.356916
51.0361574,4.4689544
51.036155,4.087130923
51.0361264,4.1193442
51.0360624,3.7105412
51.0360564,4.087378394
51.03598385,5.726893535
51.0359582,3.2114812
51.0359133,3.210518
51.0358558,4.3269325
51.0358558,4.3269325
51.03562635,5.228267623
51.0355803,4.1627951
51.0355255,4.48328116
51.03530615,4.325965378
51.0352442,5.7253845
51.03486385,4.090035236
51.0346635,3.833622004
51.0346575,4.511292
51.03457795,4.298870437
51.0345089,3.710935165
51.0343844,5.3765788
51.0343436,2.8700308
51.0342856,4.484204512
51.034244,4.159795446
51.0342128,4.5829487
51.03417805,2.863737359
51.0341241,2.866274324
51.0341182,5.5612618
51.0341143,5.561986444
51.0341143,5.561986444
51.0341093,3.207501
51.0340562,4.4755927
51.0340562,4.4755927
51.03391115,4.091823432
51.0335887,4.0938625
51.0334354,2.8612884
51.0334177,4.5515519
51.03334715,3.893599899
51.03334715,3.893599899
51.0332814,3.6999977
51.0332814,3.6999977
51.0332814,3.6999977
51.0332814,3.6999977
51.0332814,3.6999977
51.0331518,3.7373425
51.0331329,3.7078761
51.03299295,4.093014116
51.0329776,4.166516337
51.03295865,5.2303955
51.03295865,5.2303955
51.0329109,4.0925618
51.0328621,4.099158835
51.032851,3.687459783
51.0328434,4.4665447
51.03277155,3.688156981
51.0327318,4.3550141
51.0326982,4.829676694
51.03259425,4.456983197
51.03259425,4.456983197
51.03259425,4.456983197
51.03259425,4.456983197
51.03259425,4.456983197
51.03259425,4.456983197
51.03259425,4.456983197
51.03259425,4.456983197
51.03259425,4.456983197
51.03259425,4.456983197
51.03259425,4.456983197
51.0325029,5.5346402
51.0324485,4.1153847
51.0323051,4.099817616
51.0322332,5.229846238
51.03218595,5.541353501
51.0321215,4.49777885
51.0321062,4.4775338
51.0320168,4.8929373
51.0320009,3.5549424
51.0319521,5.37134
51.0319134,4.097564879
51.0318818,4.4104304
51.03187205,4.103167167
51.03185575,2.852814532
51.0318254,2.8650926
51.031771,3.0416475
51.0317528,4.1068792
51.0317528,4.1068792
51.03173855,4.485468685
51.0317359,2.8556849
51.03173565,4.09874661
51.03173565,4.09874661
51.0315986,5.3765552
51.0315864,3.909306694
51.0315423,4.4139953
51.0315014,4.1043684
51.0314135,4.4034827
51.0311235,4.482262875
51.03111015,3.112574782
51.0310976,4.4827716
51.0310976,4.4827716
51.0310976,4.4827716
51.0310976,4.4827716
51.0310976,4.4827716
51.0310976,4.4827716
51.0310976,4.4827716
51.0310976,4.4827716
51.0310976,4.4827716
51.0308404,3.688394
51.0307651,3.766999226
51.030577,5.2814511
51.030574,3.8745581
51.030574,3.8745581
51.0304372,3.7527848
51.0304028,4.470997
51.0302906,4.5045717
51.0302903,3.6879921
51.0302903,3.6879921
51.0302903,3.6879921
51.0302823,4.4743018
51.03017145,4.465654951
51.0301369,4.4842263
51.0298927,3.737430451
51.0298492,3.8502147
51.0298083,5.3655759
51.0297853,5.051887443
51.0296141,3.139465621
51.0295526,5.2336472
51.029512,3.8506043
51.02941225,4.104993293
51.02941225,4.104993293
51.0293949,3.6926097
51.0292934,4.469087775
51.0292198,5.0437123
51.0291493,3.773956079
51.0289631,3.6854154
51.0289055,4.1802739
51.0288894,4.4841912
51.0288501,3.7206715
51.0288354,3.7316622
51.0288239,5.055781656
51.02877845,4.694980906
51.02875345,3.723926405
51.0287317,4.0694486
51.02871935,4.487224096
51.02859385,4.482382747
51.0284554,3.687768491
51.0284134,5.372439769
51.02839,4.0958828
51.0283473,4.0639785
51.028308,4.4754659
51.0282792,3.148083928
51.0282433,5.5977966
51.0280627,3.8533185
51.0280627,3.8533185
51.0277644,4.4768633
51.0277128,3.5394971
51.02767655,3.134408416
51.02767655,3.134408416
51.02759675,4.5231234
51.02744625,5.412451985
51.0273727,4.5500899
51.0272405,3.7311979
51.0271448,4.095067261
51.0270652,3.7220047
51.0270652,3.7220047
51.0270652,3.7220047
51.0270652,3.7220047
51.02706165,4.656230056
51.02706165,4.656230056
51.02691155,3.671115241
51.02687505,5.239753441
51.02682065,3.692024634
51.02653635,2.859409223
51.02646835,3.662445834
51.0264557,3.8000114
51.0263366,2.869023758
51.0263121,3.7338967
51.0260847,4.4802729
51.0260439,4.4814195
51.0260248,2.8691738
51.0260164,4.4763617
51.0259839,3.133796615
51.0259829,4.0099528
51.02587065,4.473776344
51.0258585,3.734136281
51.0257305,4.4764408
51.02572465,2.872482496
51.0256344,3.1415846
51.0255449,4.4739222
51.02551305,4.497921479
51.0254857,4.47677538
51.0254803,5.2078192
51.02545625,4.003190274
51.02524035,5.320237037
51.0251773,4.480034
51.025174,4.0043087
51.0251287,4.548746938
51.02511275,5.316817736
51.025077,4.503698
51.025077,4.503698
51.025077,4.503698
51.025077,4.503698
51.0250255,5.4017221
51.0249712,4.4851175
51.0249582,3.6889154
51.0248455,5.4798276
51.02469305,4.170689586
51.0245319,5.7223828
51.02431915,5.478822922
51.0243162,4.100560559
51.0242976,2.8569317
51.0242656,3.0408566
51.0240754,4.1146707
51.0239587,4.1535826
51.0238328,4.4956631
51.0238075,4.482995865
51.0237364,4.488114897
51.0237195,2.858032096
51.0236352,3.9528197
51.0235699,3.6949085
51.0235699,3.6949085
51.0234366,4.4872761
51.0233659,4.1013241
51.0233659,4.1013241
51.02321245,4.143949988
51.02321245,4.143949988
51.02321245,4.143949988
51.023186,4.4749277
51.0229816,3.6694402
51.0229269,5.3226607
51.0228904,3.6813129
51.02276805,3.747382706
51.022739,4.547433755
51.0226278,4.487109
51.02255535,4.487261723
51.022492,4.5578804
51.02246505,4.477879836
51.02246505,4.477879836
51.0223741,4.5475866
51.0223573,4.3194271
51.02216005,4.783089332
51.0220905,4.4968038
51.0220098,3.6328154
51.0219232,4.473948621
51.0218617,5.7439491
51.0218106,3.7092616
51.0217964,4.5491034
51.0216808,3.6809988
51.0215496,3.686794512
51.02154395,3.697393163
51.0215234,4.7780638
51.0214474,4.0855911
51.02143095,4.547848857
51.02140655,3.66754137
51.0211214,4.998902891
51.0211182,5.363763818
51.0211182,5.363763818
51.0210926,4.4812702
51.02107505,4.114624405
51.0209798,3.2000068
51.0209472,4.480661649
51.0209472,4.480661649
51.02062715,3.74223256
51.02051915,3.708609052
51.0205089,5.3983282
51.0204635,4.4829737
51.02046335,4.488945043
51.0204234,3.00655359
51.0203938,3.7684408
51.0202858,5.7265504
51.0202686,3.707714476
51.02020675,3.640093559
51.0201372,4.601277158
51.0200936,5.312807935
51.0200215,3.7261389
51.0197574,4.4835803
51.0197245,4.7100728
51.0197239,3.2728143
51.0195561,3.770044778
51.019486,5.7396162
51.0193053,4.478872
51.0190935,3.7695539
51.0190786,4.4839355
51.0190786,4.4839355
51.0189488,3.672237515
51.018928,3.6757737
51.0188322,4.494268047
51.0187028,4.2033684
51.01844545,2.853483794
51.0183835,4.4604011
51.0183835,4.4604011
51.0183582,4.3591881
51.01830645,3.739906149
51.0182839,4.4829467
51.0180168,4.0950482
51.01799805,4.497022149
51.01795795,3.692871734
51.0179015,3.6865794
51.01787855,4.893127088
51.0177071,5.6079019
51.0177062,4.4839756
51.0176062,5.2782784
51.0176062,5.2782784
51.0176062,5.2782784
51.0176062,5.2782784
51.0175547,2.9497317
51.0174527,3.7196969
51.0172392,3.8566361
51.01713825,5.605762282
51.0169848,4.927545209
51.0169457,4.4384682
51.0168378,3.664621
51.016815,5.7250229
51.0166339,4.480612
51.01649455,3.705708656
51.01645025,5.367153871
51.0163068,4.3209679
51.0161315,3.66976559
51.01609695,3.876773237
51.01607545,3.732526284
51.01607545,3.732526284
51.0155266,3.258148691
51.0154768,4.4642487
51.0154768,4.4642487
51.0154768,4.4642487
51.01536935,4.601197192
51.0153304,4.32580233
51.0153304,4.32580233
51.015224,4.0647202
51.0151569,3.7062067
51.0151201,3.8811323
51.0150926,4.4876057
51.0150926,4.4876057
51.0150926,4.4876057
51.01503915,4.336252678
51.015034,4.367135
51.01502185,3.618260318
51.014891,4.195646518
51.0146439,4.108656
51.01451005,5.699868138
51.0144902,4.4548582
51.0144902,4.4548582
51.0144902,4.4548582
51.0144432,3.648528344
51.0142501,3.7070047
51.0141446,3.930568242
51.0141035,3.6323889
51.01396955,5.498359487
51.0139163,3.7576367
51.0137047,3.703530108
51.0136832,3.786649
51.0136739,4.4885747
51.01366965,4.490898337
51.01366965,4.490898337
51.0136578,4.481172935
51.01352095,4.311474384
51.01351365,3.735363141
51.0133432,4.359484199
51.01333105,3.736447115
51.01333105,3.736447115
51.0133167,4.489573116
51.0132324,3.805172385
51.0131534,3.734887
51.0131485,3.5845796
51.0131395,5.2776203
51.0130219,4.4970476
51.01293485,3.71398587
51.0129241,5.239461228
51.0129078,3.7094646
51.01282955,4.417843085
51.0126546,3.9691868
51.0125933,4.3740781
51.01258755,5.490308718
51.0125856,3.631954176
51.0125856,3.631954176
51.0125844,5.488649356
51.012545,3.7043874
51.01254005,5.492418578
51.01253265,3.398314034
51.0125243,3.928703
51.01246195,3.64079775
51.01241215,5.205453858
51.0123189,3.8610093
51.0121559,4.3690726
51.0121222,4.841078495
51.0117254,4.3038675
51.0115375,5.488433232
51.01148575,3.636044773
51.01147915,4.186460842
51.011428,4.4612427
51.01139635,4.294136018
51.0113491,3.7895707
51.01120665,5.010928151
51.0111626,5.499719817
51.0111409,3.7070551
51.0111409,3.7070551
51.0111409,3.7070551
51.01113825,4.493604268
51.0110808,5.505609351
51.0105942,4.487408479
51.0104941,3.87756997
51.01041915,3.631182245
51.0104064,3.3909768
51.0103594,3.341361
51.0102686,4.613637774
51.0102464,4.492278994
51.0101085,5.498968275
51.0100796,5.2382852
51.0100588,5.5175479
51.0100009,3.793742093
51.0100009,3.793742093
51.0099856,2.996369673
51.00997805,4.326877771
51.0098696,3.7915621
51.0098108,5.051166009
51.0097919,5.2298967
51.00966495,3.636625041
51.0092792,4.5157778
51.0091961,4.3609278
51.0091961,4.3609278
51.0091004,3.8815373
51.0089299,3.4728999
51.0088977,3.6331554
51.0088977,3.6331554
51.00889725,3.712987205
51.0088897,3.704233364
51.00888505,4.008047907
51.0088622,3.8395485
51.0088376,3.714824153
51.0086785,3.7214255
51.0085927,4.4558174
51.0085783,4.8595586
51.0085442,3.8852166
51.0084414,3.891748636
51.0082856,3.8641113
51.00825205,3.576663042
51.0081979,4.3253485
51.0081789,3.8644469
51.0080915,4.3172238
51.00761495,3.879101026
51.0075756,3.887197327
51.00753775,4.423823991
51.00751865,5.596060677
51.00710605,4.41474875
51.00678845,4.629953334
51.0067664,4.638346338
51.0067419,3.7377086
51.0065433,3.8851964
51.0063385,3.793196095
51.0062539,3.7277979
51.0061945,4.3551971
51.00612635,3.748611321
51.00604315,3.879604489
51.0060187,3.828215
51.00598215,3.603305464
51.00597505,4.868327563
51.0058862,4.1676125
51.0058551,5.528853852
51.0058551,5.528853852
51.0058293,3.7508442
51.00565855,3.753343215
51.0055717,3.881018
51.0055341,3.3747586
51.0054516,3.753103879
51.0053605,3.755307
51.0053605,3.755307
51.0053605,3.755307
51.0053605,3.755307
51.00531165,5.483632572
51.005148,5.5137044
51.0050824,4.5051622
51.0049563,5.534188115
51.0049563,5.534188115
51.0048891,4.0149664
51.0047595,4.46515523
51.0047595,4.46515523
51.0044378,4.0151419
51.004199,3.6219604
51.0041621,4.6895819
51.0038105,4.486927409
51.0037495,4.462941222
51.0036476,3.3307883
51.0035614,4.6296044
51.0035273,4.060968741
51.00347825,4.632509657
51.0034243,3.6201752
51.0034243,3.6201752
51.0032925,3.3134905
51.0032747,3.8893387
51.0032085,3.7108744
51.0032085,3.7108744
51.00317385,3.79872262
51.0031599,3.7993553
51.0030451,3.329642
51.0030024,4.668763229
51.00294105,4.6587674
51.002919,3.8899409
51.0028906,4.460656
51.0028906,4.460656
51.0027734,4.465810328
51.0027734,4.465810328
51.0027734,4.465810328
51.0027135,5.720208445
51.0026157,4.3022661
51.002592,5.5106185
51.002586,4.1057506
51.0024616,4.4708038
51.00245445,4.59410105
51.0024486,3.326730569
51.0023924,4.5755066
51.00229545,4.627314612
51.0022847,3.988739085
51.0022058,4.464428088
51.00216625,3.310813633
51.0021489,4.5923035
51.0021418,5.0220669
51.0021303,3.8786081
51.0020948,3.34396
51.0020948,3.34396
51.0020733,4.4710634
51.0019963,3.3277043
51.0019963,3.3277043
51.0019079,3.7297227
51.0018465,3.3423584
51.0018379,5.5110383
51.0017007,3.9019455
51.0016467,4.171756
51.001529,3.880911
51.00147065,5.330612802
51.00127435,3.327850325
51.0012503,5.482860006
51.0010697,3.028919632
51.0009929,4.4845031
51.000987,3.8682379
51.000987,3.8682379
51.0009416,3.8908124
51.0008759,4.1281892
51.0007939,3.3518551
51.0007939,3.3518551
51.0007882,4.7235739
51.00068865,5.579909308
51.0006801,5.5100805
51.0006191,4.5835215
51.00042515,4.82973954
51.000411,5.511186649
51.0001495,3.3459619
51.0001433,4.5233183
51.0000978,5.0821818
51.0000566,3.8608016
51.0000016,4.517605521
51.0000016,4.517605521
50.9999216,5.5583541
50.99983115,4.021869095
50.9997611,3.345017567
50.99973195,3.317756626
50.9996933,4.516829
50.99960185,4.30993267
50.99957755,5.188616566
50.99952575,3.36017056
50.99940875,5.74544361
50.9992709,3.327881291
50.99921395,5.510425022
50.9991428,3.4172312
50.99906375,5.23633701
50.9990241,3.3254806
50.99889085,3.200668492
50.9984607,5.0686896
50.998265,3.3485907
50.99805965,3.264372252
50.9980006,3.8052868
50.9979885,3.1118303
50.99798525,3.549936789
50.9979196,3.418421229
50.99788175,3.686634022
50.99787425,3.882938897
50.997796,3.6827294
50.99779245,3.791410383
50.99779065,5.687911354
50.99772365,3.810734943
50.9976163,5.52823185
50.9975848,3.356948427
50.9975538,4.3404571
50.9975431,3.3451152
50.997504,5.144583936
50.9973873,3.607484295
50.99716585,3.359999165
50.9970807,4.1423002
50.9964186,4.0709147
50.99624,3.8835138
50.99620695,3.742180397
50.9961791,3.7427795
50.99611895,3.716313987
50.9959699,3.2663682
50.99573845,4.754106844
50.9957197,2.861189689
50.99554295,3.267664047
50.99537245,3.74322353
50.9953712,3.2645694
50.9953295,5.532262591
50.9953247,4.7871973
50.99529435,3.880795033
50.9952335,3.3275047
50.99517875,3.649454713
50.9951449,3.536050192
50.99513755,3.74524935
50.9950171,4.749280463
50.995,5.536890083
50.995,5.536890083
50.995,5.536890083
50.9949323,3.8202671
50.9949297,3.2667976
50.9947156,3.87764953
50.99467965,3.822471767
50.9946362,5.532398
50.99459325,4.700432793
50.99440585,5.345279101
50.9942341,4.2434243
50.9942341,4.2434243
50.9942341,4.2434243
50.9942341,4.2434243
50.9941146,3.7657152
50.9940179,5.538068543
50.9939592,5.2019722
50.9934307,3.3292068
50.9932778,3.84159714
50.99323705,4.702436298
50.99316805,4.838762807
50.99308775,5.686401498
50.99304565,3.747026901
50.992651,3.2682938
50.9926143,5.378018844
50.9925266,3.6510507
50.99230715,4.826280112
50.99230715,4.826280112
50.99230715,4.826280112
50.99230715,4.826280112
50.99230715,4.826280112
50.99230715,4.826280112
50.99230715,4.826280112
50.99212985,4.83771882
50.99209425,4.833119889
50.99208785,3.832219468
50.9920559,5.482076114
50.991934,3.7934643
50.9918907,5.458110411
50.9918907,5.458110411
50.9917781,3.797662731
50.9916855,3.2584304
50.9914863,3.26468
50.9914036,4.8226847
50.9914023,3.644144544
50.99132415,3.921871977
50.9913046,5.3644209
50.9912083,4.704604364
50.9911769,3.642652
50.9911455,5.3678268
50.9910855,5.189685368
50.9909277,5.2774085
50.99089825,5.365629465
50.9908489,4.5814424
50.9908416,5.5372167
50.9908009,3.54473638
50.9907479,2.955277451
50.9906599,4.418594354
50.9906089,5.3639549
50.9904136,4.1349878
50.9902807,5.6959279
50.9902564,5.145348798
50.99019185,5.05204571
50.9900794,5.5106234
50.9899712,5.050725007
50.9898354,3.8414671
50.9898354,3.8414671
50.9896379,3.7637742
50.9896374,4.8407092
50.9895933,3.535857225
50.9895795,5.6981208
50.9895334,4.5957883
50.9893734,5.0416894
50.989208,5.3737122
50.9892045,3.123296
50.98904,3.8432433
50.98904,3.8432433
50.98891295,5.047463236
50.9888933,4.8116899
50.98880675,5.690888451
50.9888036,5.715518027
50.9887729,4.557181711
50.9887565,5.740992832
50.9887429,3.3369234
50.9887023,5.277729033
50.98868715,5.055311702
50.9883465,5.4625025
50.9883376,3.2069117
50.98821005,3.119592719
50.9880916,5.413031555
50.9880736,5.0392919
50.9880474,4.1359495
50.98796,3.7671095
50.98796,3.7671095
50.9878166,3.5234307
50.9877477,5.687344763
50.9877049,3.841105449
50.9877049,3.841105449
50.98747665,4.840758339
50.9874538,3.526587
50.9874117,3.746498
50.9874117,3.746498
50.98733445,4.819475201
50.9872868,4.847219957
50.9872182,3.5157587
50.9872182,3.5157587
50.9870815,3.0913033
50.98707405,5.059738995
50.9867508,5.1275158
50.9866697,3.3136745
50.98663545,5.388485835
50.9865516,5.191592699
50.9862775,5.712823049
50.9860601,3.3149207
50.985758,4.819910244
50.9856573,4.1380185
50.9856538,3.518606521
50.9856516,5.2009114
50.9856516,5.2009114
50.9854524,5.19040088
50.98535325,5.242852289
50.9853032,3.5261437
50.9853032,3.5261437
50.9852967,5.717137727
50.9852111,3.5387223
50.98516465,5.28716327
50.9850007,5.0498705
50.9849921,3.5229664
50.98498775,4.049134721
50.9848239,4.467486958
50.9847006,5.0503153
50.98463735,3.797446542
50.98452885,5.050298539
50.98441485,3.531731631
50.98428775,5.713973512
50.98426425,3.528966807
50.9841731,4.8244231
50.98387,5.7197028
50.98387,5.7197028
50.98384485,5.193590298
50.9836381,4.632424651
50.9834773,3.842756234
50.98345945,5.352138371
50.98342665,3.519937733
50.98335635,3.87677172
50.9832667,4.8396825
50.9832265,3.560810296
50.9831807,3.868486956
50.9830099,4.3513052
50.9829355,4.1484527
50.9829355,4.1484527
50.982835,3.686777775
50.9828273,5.242132187
50.9828135,5.6469968
50.9828135,5.6469968
50.9826898,4.4601492
50.98266065,3.552795745
50.9826584,5.4905376
50.98253215,4.235684791
50.9825117,5.047361
50.9823684,5.247005
50.9823188,3.843502659
50.9822302,3.534131865
50.9822154,4.0870074
50.982125,4.572105747
50.9819507,3.52892
50.9819346,4.5660785
50.98192195,5.699554622
50.9818807,5.0595747
50.9818807,5.0595747
50.9818507,4.2182408
50.9818107,5.2436687
50.9817429,4.4627306
50.9816279,5.244760197
50.9816279,5.244760197
50.9816006,3.009090543
50.9815567,3.5327135
50.98152,3.515797346
50.9814577,5.355497479
50.9814535,3.8726615
50.98110885,5.350026769
50.9808104,4.7814305
50.9807971,3.335629509
50.9807366,5.241850497
50.9807259,4.821862335
50.9806978,5.546532929
50.9806494,3.6924233
50.9806255,3.3408715
50.98059905,5.059976947
50.9805977,3.5391189
50.9803943,5.2748795
50.9800046,4.536486553
50.9798297,5.019207179
50.9797107,4.5056943
50.97965045,5.47242201
50.9795148,3.1969176
50.9794508,3.3437815
50.9793863,3.661163346
50.97927805,5.53262412
50.9791946,2.7454461
50.97914735,3.122561243
50.9790683,5.5141479
50.9790683,5.5141479
50.9789573,5.354019205
50.97874945,5.044959733
50.9787007,4.0885888
50.9785538,3.117586681
50.9785351,2.951075433
50.9778499,5.515918135
50.97775795,5.669859084
50.97772965,5.518646105
50.9774692,3.2369515
50.9774433,3.12775592
50.97733885,3.134533623
50.977325,4.6383809
50.976821,4.976343903
50.97680855,5.475608906
50.9767539,3.4723041
50.9766874,4.5750286
50.9763191,4.4703586
50.9763189,5.518657
50.9763122,3.6584638
50.9762247,2.9292099
50.9762113,3.83994765
50.9762113,3.83994765
50.9762113,3.83994765
50.9762097,3.124940766
50.976069,3.130365
50.97592805,5.518096036
50.97592805,5.518096036
50.97585665,3.569943981
50.97585665,3.569943981
50.97585665,3.569943981
50.97575915,5.511248071
50.9755766,5.094946243
50.9755465,3.6542925
50.9754959,3.8630372
50.97542065,4.888715914
50.9752781,4.5006337
50.9752696,4.6380214
50.9751798,5.0558931
50.9751614,3.8415563
50.9749803,3.020739749
50.9749656,5.04301128
50.9746602,3.511284149
50.9746267,3.5062639
50.97453435,3.014023757
50.9743386,3.6592892
50.9743386,3.6592892
50.97377555,3.163615985
50.973661,5.1232986
50.97359595,3.160470677
50.973584,3.8433598
50.9735409,4.0654664
50.97352325,4.568601616
50.9733088,5.07260028
50.9732538,5.1224881
50.9732538,5.1224881
50.9732403,3.8458277
50.9732333,4.702563
50.97318905,3.126235022
50.9731163,5.482269142
50.97301145,5.522970883
50.97270145,5.669093937
50.9726976,3.1221509
50.9726976,3.1221509
50.9726166,5.225937163
50.97235215,3.65824836
50.97231475,3.957209484
50.97224555,2.9310991
50.9720219,4.168426
50.971784,4.564958919
50.971784,4.564958919
50.9717179,5.5523425
50.9717179,5.5523425
50.9715699,4.2796317
50.97152145,3.978131885
50.9713104,5.445979272
50.971166,4.0304546
50.9711121,2.9246188
50.9710408,4.1845754
50.9710408,4.1845754
50.9708951,5.5162397
50.9708928,4.6934656
50.9707355,4.5019215
50.9706455,4.3882228
50.9704283,3.9813124
50.97030835,4.635804752
50.9700865,5.555985759
50.9700404,4.447532391
50.9698639,2.9478897
50.9692178,4.0431906
50.9691837,4.0413698
50.969133,5.508336699
50.9689624,5.448142912
50.96855525,5.476850137
50.9678682,4.1815826
50.9677094,4.0762206
50.9677047,5.5027083
50.967692,5.507165915
50.96757615,4.788292694
50.96743005,5.693601585
50.9673938,3.985233699
50.967299,5.510337907
50.9670585,3.9401613
50.96696605,3.980476724
50.96691325,5.490867977
50.96681705,3.414855473
50.9667606,3.97862262
50.9667102,4.1969912
50.96664475,5.698958562
50.96663585,5.280453321
50.9665772,3.145076628
50.9665153,3.9779755
50.9664845,3.7638163
50.966412,3.1202945
50.966412,3.1202945
50.9662803,3.510683
50.96620975,3.928873709
50.9661308,4.581170133
50.9659572,5.1381494
50.96552685,5.42947529
50.9654489,5.499304687
50.9653468,5.494804822
50.9653468,5.494804822
50.9651601,5.500480505
50.96506,5.5036809
50.96506,5.5036809
50.96502795,4.155806066
50.9649235,5.495955631
50.9646918,5.0295012
50.9645702,5.5030225
50.9643815,5.5007672
50.9643647,5.4816279
50.9643262,3.98314622
50.9642552,5.4830538
50.96410585,3.119905177
50.96410555,5.471361146
50.9640739,5.3475796
50.9640663,3.32523469
50.964054,5.4852468
50.9640306,5.4836206
50.9639475,5.490605301
50.9638356,5.2354986
50.9635068,3.3253047
50.9633985,2.9210035
50.9633763,5.438804
50.9633402,4.229275442
50.96313795,5.492947551
50.9630592,5.3559209
50.9628681,4.5832309
50.9626587,4.8381922
50.9624193,5.698272738
50.9621178,4.6402676
50.96209355,3.761183162
50.962003,4.6054599
50.9619875,5.0692133
50.9619875,5.0692133
50.9619551,3.4935477
50.961879,3.3035004
50.961879,3.3035004
50.9618225,4.7224534
50.9618087,4.4955353
50.96154435,5.699305909
50.9613853,5.6978198
50.9612318,4.228450251
50.9612318,4.228450251
50.96086925,4.229578714
50.9607249,4.042441516
50.9606635,3.5994334
50.9606118,3.949512896
50.9605466,4.044557419
50.96006535,4.22820598
50.9599473,3.485944
50.9598002,5.453621774
50.9597638,3.5966558
50.9596866,3.5453029
50.9595167,3.6112277
50.9593156,3.9769495
50.9593112,3.4881787
50.9592167,4.598768518
50.9590043,3.0740385
50.9589178,4.766349144
50.9589147,4.2338027
50.95854585,4.613902642
50.9583083,4.1952816
50.9582367,3.491056
50.95822235,4.232187383
50.9581256,3.6399396
50.95800445,3.901705692
50.9579299,5.36973575
50.957753,3.362641771
50.957753,3.362641771
50.9577289,3.2477611
50.9577289,3.2477611
50.95738825,3.608720313
50.95738825,3.608720313
50.9573659,5.5369112
50.9571647,3.5475969
50.9571359,4.591332887
50.9571359,4.591332887
50.9571041,4.5993128
50.9570645,3.0980166
50.9569186,5.5177452
50.9568986,3.6415867
50.9568508,4.310249951
50.956557,5.519820083
50.9564724,5.0102184
50.9562236,3.6528602
50.9562001,4.1888694
50.9561928,3.1200282
50.9559067,5.4842506
50.9559067,5.4842506
50.955883,5.177168
50.95574285,4.679019393
50.9556485,3.3173837
50.95561525,5.533209419
50.9554623,3.7259731
50.9553296,4.2302749
